6.97490096092,0,-7967.99456692,-7459.64884277,-6972.38081364,-8010.99932325,-121300.056136,5695.8726878,-127035.513763,-125822.261074,
6.97908186913,1,-7993.40850036,-7720.42664533,-8030.40063744,-8035.51918692,-121325.313607,5749.42746752,-127062.313504,-125849.641961,
6.98337078094,2,-8017.59308786,-7951.56603474,-8856.78933344,-8058.67559417,-121348.782939,5798.57895357,-127087.213348,-125874.653563,
6.98957490921,3,-7997.87884925,-7750.10976197,-8021.05760825,-8039.94483232,-121330.499212,5757.98818564,-127067.63322,-125854.648752,
6.99345684052,4,-7969.44743031,-7465.68381377,-6978.34872941,-8013.10038723,-121304.459429,5699.4936704,-127039.96176,-125826.642016,
6.99448895454,5,-7988.73698577,-7657.75235388,-7787.280713,-8031.76409385,-121323.994854,5739.45858949,-127060.704179,-125847.786766,
6.99848079681,6,-8015.91670703,-7940.54662473,-8832.71650466,-8057.55800695,-121350.21345,5797.17079367,-127088.465046,-125875.860557,
7.00392198563,7,-8000.60576208,-7803.12809981,-8238.38361959,-8042.91761433,-121335.975389,5768.2252846,-127073.288211,-125860.437853,
7.00732398033,8,-7967.79340122,-7486.09095646,-7048.55555875,-8012.02750349,-121305.733479,5702.28763846,-127041.213458,-125827.826658,
7.0109269619,9,-7976.80115423,-7593.62519903,-7548.69819268,-8020.83409081,-121315.411784,5723.16416778,-127051.629371,-125838.667254,
7.01528096199,10,-8007.64656158,-7914.6409529,-8759.60394855,-8050.33839349,-121345.161956,5788.61007555,-127083.257089,-125870.89847,
7.01925778389,11,-8000.04696847,-7849.1279899,-8435.03426731,-8043.09642829,-121338.121156,5774.93080794,-127075.903365,-125863.142414,
7.02221989632,12,-7965.98290992,-7516.91401206,-7169.34438578,-8010.70875057,-121306.51579,5706.02037978,-127042.26399,-125828.966597,
7.02618384361,13,-7964.91002618,-7533.05197156,-7326.85712896,-8009.79232905,-121306.694604,5707.27207747,-127042.576914,-125829.503039,
7.03138184547,14,-7998.23647716,-7873.04435647,-8628.26509813,-8041.68826839,-121338.948171,5777.1212789,-127077.020952,-125864.37176,
7.03618884087,15,-7999.59993358,-7885.04724324,-8596.74913844,-8043.02937305,-121340.557497,5780.45168882,-127078.697333,-125865.824624,
7.03935885429,16,-7967.74869773,-7562.91390215,-7342.57040531,-8012.94392502,-121311.097897,5715.0281328,-127047.226077,-125833.839277,
7.04305791855,17,-7958.60683425,-7489.55547685,-7152.82644663,-8004.38320689,-121303.453601,5698.53254539,-127039.112394,-125825.949112,
7.04698991776,18,-7991.48625034,-7826.41861754,-8463.6892037,-8035.87681483,-121335.438947,5767.51002878,-127073.243508,-125860.683723,
7.0499548912,19,-8000.49400335,-7914.61860116,-8726.09868361,-8044.57164342,-121344.357293,5786.48665982,-127082.586537,-125869.937345,
7.05514788628,20,-7971.01205242,-7615.82048128,-7545.77011416,-8016.49785238,-121316.842296,5725.64521142,-127053.216345,-125840.008359,
7.06013584137,21,-7955.00820339,-7459.78295324,-7025.77913115,-8001.47748011,-121302.760697,5693.4586994,-127038.307731,-125825.010338,
7.0629029274,22,-7986.72532877,-7771.38862269,-8255.30389015,-8032.07701827,-121334.075491,5758.54697925,-127071.567127,-125858.739121,
7.0670478344,23,-8002.46095687,-7932.61175544,-8806.76612935,-8047.11974229,-121349.341732,5791.98518896,-127087.705086,-125874.921784,
7.07113289833,24,-7976.28706411,-7675.85726689,-7772.46150642,-8022.30930594,-121325.023034,5739.39153426,-127061.687656,-125848.412615,
7.07476878166,25,-7951.49897951,-7447.15421762,-6964.55770308,-7998.81762252,-121302.358365,5690.77649007,-127037.838344,-125824.362138,
7.07772779465,26,-7977.18113389,-7708.66962775,-8023.85157631,-8023.53865189,-121327.817002,5744.66654595,-127064.928659,-125852.123004,
7.08326077461,27,-7999.7116923,-7935.91981362,-8838.43855124,-8045.13043703,-121349.69936,5791.82872675,-127088.129769,-125875.525281,
7.08717489243,28,-7978.03050018,-7730.95431697,-7994.57079107,-8024.43272167,-121329.359273,5749.04748786,-127066.582688,-125853.419406,
